date,symbol,open_price,high_price,low_price,close_price,volume,daily_change,daily_change_pct,sector,market_cap,pe_ratio,dividend_yield,ma_7,ma_30,signal
2024-06-27,TSLA,195.98,200.42,195.62,197.24,81227443,1.25,0.64,Technology,Mega Cap,32.59,0.81,197.43,200.37,Sell
2024-06-28,AAPL,161.56,162.92,160.3,161.77,26181290,0.21,0.13,Technology,Large Cap,49.53,0.76,158.55,148.76,Buy
2024-06-28,AMZN,141.92,144.07,139.41,142.52,55334950,0.61,0.43,Technology,Mega Cap,41.38,0.59,136.75,134.77,Buy
2024-06-28,GOOGL,130.38,131.6,128.01,131.55,83753486,1.18,0.9,Technology,Large Cap,31.21,1.04,132.78,136.28,Sell
2024-06-28,MSFT,359.21,360.69,352.04,358.77,29412208,-0.44,-0.12,Technology,Mega Cap,43.18,0.27,373.66,360.87,Buy
2024-06-28,TSLA,198.87,201.64,195.31,199.83,17787035,0.95,0.48,Technology,Large Cap,20.68,0.98,198.44,199.98,Sell
2024-06-29,AAPL,159.91,160.2,159.82,160.15,40518930,0.23,0.15,Technology,Mega Cap,47.38,1.81,159.16,149.33,Buy
2024-06-29,AMZN,147.44,147.57,145.14,146.27,11744820,-1.17,-0.79,Technology,Mega Cap,34.11,1.08,138.02,135.13,Buy
2024-06-29,GOOGL,135.21,135.32,132.66,134.7,26584336,-0.51,-0.38,Technology,Mega Cap,22.44,0.65,133.13,136.33,Sell
2024-06-29,MSFT,363.76,366.28,356.76,363.06,49594643,-0.69,-0.19,Technology,Large Cap,27.64,1.2,370.84,361.92,Buy
2024-06-29,TSLA,200.42,202.76,197.18,199.79,95375310,-0.63,-0.31,Technology,Mega Cap,41.17,1.19,198.93,199.64,Sell
2024-06-30,AAPL,160.82,163.44,157.75,159.78,99657394,-1.03,-0.64,Technology,Mega Cap,27.31,0.7,159.52,149.91,Buy
2024-06-30,AMZN,147.56,148.7,145.64,147.88,76836818,0.33,0.22,Technology,Mega Cap,46.96,0.89,139.64,135.41,Buy
2024-06-30,GOOGL,135.4,137.7,133.85,136.15,14231896,0.75,0.55,Technology,Mega Cap,39.11,1.96,133.4,136.49,Sell
2024-06-30,MSFT,363.37,367.85,357.07,364.56,88577666,1.19,0.33,Technology,Mega Cap,32.51,0.37,367.31,362.96,Buy
2024-06-30,TSLA,200.97,201.01,196.17,200.01,87521594,-0.96,-0.48,Technology,Large Cap,15.57,0.4,198.93,199.35,Sell
2024-07-01,AAPL,159.21,161.06,157.34,158.49,17200586,-0.72,-0.45,Technology,Mega Cap,21.77,1.53,159.57,150.32,Buy
2024-07-01,AMZN,146.92,150.47,144.65,147.81,45032022,0.89,0.61,Technology,Mega Cap,40.49,0.17,141.79,135.77,Buy
2024-07-01,GOOGL,137.8,140.46,136.8,139.16,25939629,1.36,0.99,Technology,Mega Cap,45.75,1.57,134.24,136.68,Sell
2024-07-01,MSFT,360.51,370.5,355.89,363.99,75812266,3.48,0.96,Technology,Mega Cap,18.75,0.07,363.81,363.96,Sell
2024-07-01,TSLA,197.68,198.84,196.04,197.06,64181923,-0.63,-0.32,Technology,Large Cap,22.84,0.2,198.88,199.18,Sell
2024-07-02,AAPL,162.72,165.45,160.48,162.6,88895635,-0.12,-0.08,Technology,Large Cap,27.01,1.27,160.29,150.84,Buy
2024-07-02,AMZN,145.91,146.53,143.87,146.3,38643693,0.39,0.27,Technology,Large Cap,41.62,1.94,143.49,136.12,Buy
2024-07-02,GOOGL,136.54,138.55,134.08,135.88,38081884,-0.66,-0.48,Technology,Large Cap,37.59,1.31,134.92,136.67,Sell
2024-07-02,MSFT,361.94,362.36,355.32,358.44,86326752,-3.49,-0.96,Technology,Mega Cap,22.85,1.3,362.07,365.0,Sell
2024-07-02,TSLA,200.31,203.21,196.5,199.64,81453665,-0.68,-0.34,Technology,Large Cap,15.38,0.35,198.71,199.16,Sell
2024-07-03,AAPL,157.55,159.02,155.98,157.61,41131387,0.06,0.04,Technology,Large Cap,32.18,1.81,160.15,151.16,Buy
2024-07-03,AMZN,140.81,142.51,138.86,139.94,34357141,-0.87,-0.62,Technology,Large Cap,26.68,0.33,144.19,136.21,Buy
2024-07-03,GOOGL,135.39,137.89,134.48,135.06,99774847,-0.33,-0.25,Technology,Large Cap,37.68,1.16,135.02,136.54,Sell
2024-07-03,MSFT,354.73,361.13,351.16,352.14,41340196,-2.59,-0.73,Technology,Mega Cap,18.49,1.6,360.68,365.53,Sell
2024-07-03,TSLA,200.4,202.92,195.77,198.97,67500628,-1.42,-0.71,Technology,Large Cap,47.12,0.79,198.93,199.19,Sell
2024-07-04,AAPL,150.58,153.14,148.61,151.62,94944435,1.03,0.69,Technology,Mega Cap,15.59,1.04,158.86,151.23,Buy
2024-07-04,AMZN,139.89,141.51,137.15,138.99,18357084,-0.9,-0.64,Technology,Large Cap,47.63,1.51,144.24,136.18,Buy
2024-07-04,GOOGL,135.04,137.4,134.23,134.34,47558139,-0.7,-0.52,Technology,Large Cap,37.03,1.1,135.26,136.53,Sell
2024-07-04,MSFT,353.94,360.51,347.27,353.69,39344938,-0.26,-0.07,Technology,Mega Cap,32.84,1.92,359.24,365.82,Sell
2024-07-04,TSLA,206.6,208.32,205.04,206.06,35299734,-0.54,-0.26,Technology,Large Cap,36.15,1.14,200.19,199.48,Buy
2024-07-05,AAPL,151.07,152.06,148.64,150.09,12226703,-0.98,-0.65,Technology,Mega Cap,28.49,1.34,157.19,151.31,Buy
2024-07-05,AMZN,137.77,138.11,136.54,137.44,79414851,-0.32,-0.24,Technology,Large Cap,38.3,1.12,143.52,136.18,Buy
2024-07-05,GOOGL,135.13,137.16,132.93,135.34,47935348,0.2,0.15,Technology,Mega Cap,23.57,0.99,135.8,136.45,Sell
2024-07-05,MSFT,342.3,347.26,338.07,343.86,61838919,1.56,0.46,Technology,Large Cap,32.74,0.97,357.11,365.73,Sell
2024-07-05,TSLA,211.01,214.04,205.84,209.85,28121415,-1.16,-0.55,Technology,Large Cap,42.37,1.15,201.63,199.97,Buy
2024-07-06,AAPL,145.36,147.91,142.49,145.84,99314496,0.48,0.33,Technology,Large Cap,31.22,0.12,155.15,151.38,Buy
2024-07-06,AMZN,136.62,138.93,135.13,135.56,23310790,-1.06,-0.78,Technology,Mega Cap,36.05,0.56,141.99,136.18,Buy
2024-07-06,GOOGL,136.43,138.89,133.66,136.13,96950754,-0.3,-0.22,Technology,Large Cap,36.51,1.97,136.01,136.53,Sell
2024-07-06,MSFT,349.91,357.86,347.96,352.01,48074258,2.09,0.6,Technology,Large Cap,18.99,0.4,355.53,365.76,Sell
2024-07-06,TSLA,211.41,213.05,207.65,210.37,22507458,-1.04,-0.49,Technology,Large Cap,44.48,0.49,203.14,200.45,Buy
2024-07-07,AAPL,142.92,143.68,140.57,142.54,41243145,-0.38,-0.27,Technology,Mega Cap,17.45,1.69,152.68,151.46,Buy
2024-07-07,AMZN,136.16,137.01,134.09,136.94,69880080,0.78,0.57,Technology,Mega Cap,42.3,1.7,140.43,136.23,Buy
2024-07-07,GOOGL,134.77,136.05,131.92,134.1,20870599,-0.67,-0.5,Technology,Large Cap,19.16,1.26,135.72,136.42,Sell
2024-07-07,MSFT,359.83,359.86,355.29,359.14,43812913,-0.69,-0.19,Technology,Mega Cap,33.15,0.94,354.75,365.99,Sell
2024-07-07,TSLA,214.84,219.67,214.32,215.58,41328858,0.73,0.34,Technology,Large Cap,48.22,0.72,205.36,200.93,Buy
2024-07-08,AAPL,143.1,144.88,141.09,142.97,60735437,-0.13,-0.09,Technology,Large Cap,16.26,0.64,150.47,151.54,Sell
2024-07-08,AMZN,130.74,131.39,129.17,130.88,72613123,0.14,0.1,Technology,Large Cap,27.9,1.3,138.01,136.05,Buy
2024-07-08,GOOGL,129.3,131.49,128.4,129.03,70723808,-0.27,-0.21,Technology,Large Cap,46.06,0.7,134.27,136.23,Sell
2024-07-08,MSFT,355.57,360.14,349.24,353.3,63752272,-2.27,-0.64,Technology,Large Cap,28.99,1.76,353.23,366.22,Sell
2024-07-08,TSLA,210.4,213.8,208.85,211.54,44420360,1.14,0.54,Technology,Large Cap,44.46,1.34,207.43,201.25,Buy
2024-07-09,AAPL,149.69,152.84,148.66,150.88,26462916,1.19,0.8,Technology,Large Cap,28.95,0.15,148.79,151.87,Sell
2024-07-09,AMZN,134.8,135.25,130.92,133.47,65890595,-1.32,-0.98,Technology,Mega Cap,48.44,1.87,136.17,135.99,Buy
2024-07-09,GOOGL,127.06,127.64,124.67,127.35,56591543,0.3,0.23,Technology,Large Cap,26.94,1.35,133.05,135.96,Sell
2024-07-09,MSFT,355.71,360.57,350.25,359.28,49258256,3.57,1.0,Technology,Large Cap,39.71,1.16,353.35,366.3,Sell
2024-07-09,TSLA,204.15,205.13,201.09,203.74,80777383,-0.4,-0.2,Technology,Large Cap,40.57,0.54,208.02,201.37,Buy
2024-07-10,AAPL,149.04,150.83,148.44,149.7,65045443,0.67,0.45,Technology,Large Cap,37.6,1.72,147.66,152.08,Sell
2024-07-10,AMZN,133.92,134.44,130.88,132.88,79124235,-1.03,-0.77,Technology,Mega Cap,36.83,0.99,135.17,136.01,Sell
2024-07-10,GOOGL,130.43,131.65,127.17,129.63,79218252,-0.8,-0.61,Technology,Large Cap,49.16,0.8,132.27,135.65,Sell
2024-07-10,MSFT,347.81,351.94,342.36,346.23,16217276,-1.57,-0.45,Technology,Mega Cap,15.35,0.01,352.5,365.98,Sell
2024-07-10,TSLA,203.01,204.96,199.44,201.96,73407814,-1.05,-0.52,Technology,Mega Cap,45.6,0.12,208.44,201.31,Buy
2024-07-11,AAPL,145.39,148.08,144.37,145.54,15864183,0.15,0.11,Technology,Mega Cap,43.99,0.79,146.79,152.13,Sell
2024-07-11,AMZN,129.77,130.96,129.42,129.95,78772385,0.18,0.14,Technology,Mega Cap,32.18,0.82,133.87,136.06,Sell
2024-07-11,GOOGL,130.01,132.39,127.07,129.15,87546859,-0.85,-0.66,Technology,Large Cap,31.81,1.98,131.53,135.21,Sell
2024-07-11,MSFT,353.65,356.0,349.11,350.19,58928841,-3.47,-0.98,Technology,Large Cap,45.49,1.49,352.0,365.73,Sell
2024-07-11,TSLA,203.11,205.2,202.59,204.07,86031301,0.96,0.47,Technology,Large Cap,27.49,0.02,208.16,201.42,Buy
2024-07-12,AAPL,151.21,152.58,149.16,150.36,98379129,-0.85,-0.56,Technology,Mega Cap,35.1,1.33,146.83,152.44,Sell
2024-07-12,AMZN,126.31,128.64,125.12,126.47,27946365,0.16,0.12,Technology,Large Cap,28.01,1.04,132.31,135.92,Sell
2024-07-12,GOOGL,126.49,129.43,125.13,127.34,52468949,0.85,0.67,Technology,Mega Cap,30.71,0.68,130.39,134.84,Sell
2024-07-12,MSFT,363.76,368.97,357.7,362.32,85902863,-1.44,-0.4,Technology,Mega Cap,27.26,1.01,354.64,366.1,Sell
2024-07-12,TSLA,211.19,214.04,208.63,210.74,94622261,-0.45,-0.22,Technology,Large Cap,47.72,1.5,208.29,201.68,Buy
2024-07-13,AAPL,148.8,150.81,147.79,148.71,70249709,-0.09,-0.06,Technology,Mega Cap,26.06,1.4,147.24,152.74,Sell
2024-07-13,AMZN,126.72,129.71,124.38,127.44,43213272,0.72,0.57,Technology,Mega Cap,17.7,1.44,131.15,135.76,Sell
2024-07-13,GOOGL,128.04,130.06,126.34,129.32,73378328,1.28,1.0,Technology,Mega Cap,34.32,1.9,129.42,134.54,Sell
2024-07-13,MSFT,350.49,351.2,345.35,348.91,49324789,-1.58,-0.45,Technology,Mega Cap,36.11,1.21,354.2,365.46,Sell
2024-07-13,TSLA,210.53,213.03,209.02,211.62,74296836,1.09,0.52,Technology,Large Cap,17.16,0.83,208.46,202.07,Buy
2024-07-14,AAPL,148.04,149.5,145.88,147.49,87881047,-0.54,-0.37,Technology,Large Cap,43.76,0.71,147.95,152.83,Sell
2024-07-14,AMZN,129.9,131.04,127.78,130.47,75017213,0.57,0.44,Technology,Mega Cap,34.79,0.22,130.22,135.62,Sell
2024-07-14,GOOGL,127.24,130.47,127.13,128.25,33272197,1.01,0.79,Technology,Mega Cap,41.31,1.9,128.58,134.19,Sell
2024-07-14,MSFT,355.2,355.84,349.25,354.63,90152275,-0.57,-0.16,Technology,Large Cap,37.82,0.56,353.55,364.57,Sell
2024-07-14,TSLA,216.2,219.2,212.37,217.7,23555440,1.5,0.69,Technology,Mega Cap,30.49,0.91,208.77,202.7,Buy
2024-07-15,AAPL,146.3,149.01,144.46,146.32,73583183,0.02,0.02,Technology,Large Cap,31.36,0.78,148.43,152.94,Sell
2024-07-15,AMZN,125.77,127.16,125.2,126.71,96865730,0.94,0.75,Technology,Mega Cap,22.15,1.67,129.63,135.42,Sell
2024-07-15,GOOGL,128.49,128.59,128.1,128.43,90061171,-0.06,-0.05,Technology,Large Cap,28.47,0.39,128.5,133.77,Sell
2024-07-15,MSFT,349.91,352.9,344.1,352.07,77016367,2.16,0.62,Technology,Large Cap,25.81,1.14,353.38,363.42,Sell
2024-07-15,TSLA,213.69,214.48,212.83,214.25,23263474,0.56,0.26,Technology,Large Cap,27.14,1.21,209.15,203.11,Buy
2024-07-16,AAPL,141.96,143.12,139.15,142.98,80849541,1.02,0.72,Technology,Mega Cap,18.82,0.03,147.3,152.91,Sell
2024-07-16,AMZN,124.5,125.42,124.05,124.24,80710624,-0.26,-0.21,Technology,Mega Cap,48.12,1.49,128.31,135.21,Sell
2024-07-16,GOOGL,125.94,128.62,125.45,127.07,17621884,1.13,0.9,Technology,Large Cap,29.61,0.6,128.46,133.32,Sell
2024-07-16,MSFT,357.12,362.08,350.73,354.4,67320243,-2.72,-0.76,Technology,Large Cap,27.71,1.95,352.68,362.75,Sell
2024-07-16,TSLA,219.03,222.6,217.3,219.48,42867150,0.45,0.21,Technology,Mega Cap,37.1,0.54,211.4,203.75,Buy
2024-07-17,AAPL,144.03,146.16,141.9,142.62,99262417,-1.42,-0.98,Technology,Large Cap,16.69,0.82,146.29,152.88,Sell
2024-07-17,AMZN,124.67,126.24,123.54,125.07,48452639,0.4,0.32,Technology,Mega Cap,35.86,1.61,127.19,135.16,Sell
2024-07-17,GOOGL,123.68,126.05,121.59,123.26,64958080,-0.42,-0.34,Technology,Mega Cap,21.47,1.53,127.55,132.69,Sell
2024-07-17,MSFT,367.38,368.64,359.72,363.92,15989269,-3.46,-0.94,Technology,Mega Cap,28.0,1.49,355.21,362.45,Sell
2024-07-17,TSLA,218.56,220.32,212.62,216.5,73295818,-2.06,-0.94,Technology,Large Cap,18.51,0.51,213.48,204.16,Buy
2024-07-18,AAPL,144.52,146.04,141.4,143.44,99098374,-1.08,-0.75,Technology,Large Cap,22.75,1.9,145.99,152.72,Sell
2024-07-18,AMZN,124.12,126.5,121.75,123.08,48259664,-1.04,-0.84,Technology,Mega Cap,19.57,0.22,126.21,135.01,Sell
2024-07-18,GOOGL,122.09,123.63,121.52,121.54,14645069,-0.55,-0.45,Technology,Mega Cap,18.23,0.25,126.46,131.94,Sell
2024-07-18,MSFT,368.29,371.02,368.05,370.13,61069656,1.85,0.5,Technology,Large Cap,37.63,0.11,358.05,362.25,Sell
2024-07-18,TSLA,219.88,222.32,216.58,218.04,92192709,-1.84,-0.83,Technology,Large Cap,42.27,0.58,215.48,204.81,Buy
2024-07-19,AAPL,150.75,152.78,150.35,151.44,56495467,0.7,0.46,Technology,Mega Cap,47.27,1.25,146.14,152.58,Sell
2024-07-19,AMZN,125.41,125.73,123.52,124.9,20977407,-0.52,-0.41,Technology,Large Cap,49.86,1.41,125.99,134.77,Sell
2024-07-19,GOOGL,123.32,125.02,120.91,122.55,95990775,-0.76,-0.62,Technology,Mega Cap,21.71,1.31,125.77,131.38,Sell
2024-07-19,MSFT,359.18,368.41,352.15,361.7,79545604,2.52,0.7,Technology,Large Cap,34.42,1.68,357.97,362.03,Sell
2024-07-19,TSLA,212.69,217.52,211.48,214.36,81466309,1.67,0.78,Technology,Large Cap,19.27,1.61,215.99,205.32,Buy
2024-07-20,AAPL,151.21,153.9,149.99,151.36,67022671,0.15,0.1,Technology,Large Cap,35.07,0.59,146.52,152.36,Sell
2024-07-20,AMZN,127.9,129.3,126.61,128.11,57530943,0.21,0.16,Technology,Large Cap,19.5,1.91,126.08,134.49,Sell
2024-07-20,GOOGL,122.04,123.36,121.58,122.58,61585888,0.54,0.44,Technology,Large Cap,44.28,0.05,124.81,130.99,Sell
2024-07-20,MSFT,369.86,380.45,368.04,373.29,32649714,3.43,0.93,Technology,Large Cap,20.41,0.07,361.45,361.95,Sell
2024-07-20,TSLA,217.28,220.11,214.74,217.13,28682886,-0.15,-0.07,Technology,Large Cap,21.2,0.69,216.78,206.01,Buy
2024-07-21,AAPL,146.94,148.36,146.73,148.04,59834234,1.11,0.75,Technology,Mega Cap,29.8,0.66,146.6,152.01,Sell
2024-07-21,AMZN,127.57,130.23,126.81,127.75,19577576,0.18,0.14,Technology,Mega Cap,44.91,1.59,125.69,134.19,Sell
2024-07-21,GOOGL,124.49,125.21,123.22,123.81,58594365,-0.69,-0.55,Technology,Mega Cap,21.49,1.69,124.18,130.66,Sell
2024-07-21,MSFT,370.51,374.44,366.84,368.7,32029462,-1.8,-0.49,Technology,Large Cap,32.74,1.21,363.46,361.52,Buy
2024-07-21,TSLA,221.87,225.5,219.83,221.14,28724091,-0.73,-0.33,Technology,Mega Cap,29.21,1.97,217.27,206.96,Buy
2024-07-22,AAPL,148.97,151.94,145.16,147.72,76757947,-1.26,-0.84,Technology,Mega Cap,41.85,1.12,146.8,151.74,Sell
2024-07-22,AMZN,128.85,129.98,128.16,128.84,84019950,-0.0,-0.0,Technology,Large Cap,45.92,1.74,126.0,133.91,Sell
2024-07-22,GOOGL,120.26,122.0,118.55,121.39,50139712,1.13,0.94,Technology,Mega Cap,19.56,0.28,123.17,130.29,Sell
2024-07-22,MSFT,364.73,372.23,362.58,368.22,40699371,3.49,0.96,Technology,Mega Cap,33.43,1.05,365.77,361.03,Buy
2024-07-22,TSLA,222.65,225.02,220.48,221.22,90664251,-1.43,-0.64,Technology,Large Cap,42.21,0.25,218.27,207.78,Buy
2024-07-23,AAPL,147.41,148.51,146.65,146.77,62549556,-0.64,-0.44,Technology,Mega Cap,19.92,1.29,147.34,151.39,Sell
2024-07-23,AMZN,126.38,128.56,126.32,127.5,41903392,1.11,0.88,Technology,Mega Cap,32.31,0.85,126.46,133.61,Sell
2024-07-23,GOOGL,121.7,123.53,120.42,122.53,77104871,0.82,0.68,Technology,Large Cap,41.17,1.29,122.52,129.9,Sell
2024-07-23,MSFT,360.29,367.16,356.06,359.3,20261537,-0.99,-0.27,Technology,Mega Cap,33.46,1.93,366.47,360.04,Buy
2024-07-23,TSLA,222.59,224.89,219.41,222.56,88133951,-0.03,-0.01,Technology,Mega Cap,46.43,1.58,218.71,208.54,Buy
2024-07-24,AAPL,142.98,145.81,141.74,143.63,89421859,0.65,0.46,Technology,Large Cap,28.49,1.01,147.49,150.91,Sell
2024-07-24,AMZN,129.26,131.22,127.74,128.92,64536293,-0.35,-0.27,Technology,Large Cap,45.55,1.22,127.01,133.48,Sell
2024-07-24,GOOGL,122.68,123.37,121.17,121.63,93228463,-1.06,-0.86,Technology,Large Cap,44.67,0.16,122.29,129.51,Sell
2024-07-24,MSFT,358.89,362.5,351.31,356.23,60189960,-2.66,-0.74,Technology,Mega Cap,49.06,1.22,365.37,358.96,Buy
2024-07-24,TSLA,224.16,225.03,221.87,223.51,87672032,-0.65,-0.29,Technology,Mega Cap,40.59,0.41,219.71,209.41,Buy
2024-07-25,AAPL,145.05,148.02,143.32,145.33,97731179,0.28,0.19,Technology,Mega Cap,45.46,1.76,147.76,150.5,Sell
2024-07-25,AMZN,120.84,124.06,119.02,121.83,43511993,0.99,0.82,Technology,Large Cap,41.57,0.39,126.84,133.06,Sell
2024-07-25,GOOGL,121.98,122.85,119.52,121.0,26669138,-0.98,-0.8,Technology,Mega Cap,20.87,1.43,122.21,129.18,Sell
2024-07-25,MSFT,356.1,364.47,355.4,358.84,53132819,2.75,0.77,Technology,Mega Cap,40.97,0.22,363.75,358.57,Buy
2024-07-25,TSLA,224.22,228.14,220.57,223.38,40974756,-0.84,-0.37,Technology,Large Cap,39.4,0.02,220.47,210.16,Buy
2024-07-26,AAPL,149.22,151.88,146.42,150.38,11896784,1.16,0.77,Technology,Large Cap,15.61,1.6,147.6,150.23,Sell
2024-07-26,AMZN,121.79,122.5,119.16,121.52,27599197,-0.27,-0.22,Technology,Large Cap,21.75,1.73,126.35,132.61,Sell
2024-07-26,GOOGL,126.28,127.24,124.27,126.74,41774073,0.46,0.36,Technology,Mega Cap,36.23,1.77,122.81,128.92,Sell
2024-07-26,MSFT,349.82,349.82,343.26,349.59,60915424,-0.23,-0.07,Technology,Mega Cap,49.21,1.73,362.02,358.16,Buy
2024-07-26,TSLA,220.5,224.69,220.4,222.26,45143124,1.76,0.8,Technology,Large Cap,21.63,0.31,221.6,210.99,Buy
2024-07-27,AAPL,145.77,149.56,145.36,147.13,94558723,1.36,0.93,Technology,Large Cap,25.8,0.42,147.0,149.78,Sell
2024-07-27,AMZN,123.03,124.23,122.79,123.14,28754411,0.1,0.09,Technology,Mega Cap,43.44,0.98,125.64,132.09,Sell
2024-07-27,GOOGL,129.23,129.85,128.76,128.9,95369711,-0.33,-0.26,Technology,Large Cap,17.7,0.19,123.71,128.8,Sell
2024-07-27,MSFT,357.87,358.74,353.69,358.56,52552624,0.69,0.19,Technology,Mega Cap,16.7,0.45,359.92,357.98,Buy
2024-07-27,TSLA,227.92,232.15,224.14,226.69,71065813,-1.23,-0.54,Technology,Large Cap,39.59,0.63,222.97,211.97,Buy
2024-07-28,AAPL,148.83,150.24,146.7,148.28,27085661,-0.55,-0.37,Technology,Mega Cap,39.98,0.64,147.03,149.33,Sell
2024-07-28,AMZN,127.42,128.2,126.59,127.06,45646601,-0.36,-0.28,Technology,Mega Cap,19.46,1.43,125.54,131.58,Sell
2024-07-28,GOOGL,125.75,127.18,123.54,125.09,25079321,-0.66,-0.53,Technology,Mega Cap,34.15,1.52,123.9,128.58,Sell
2024-07-28,MSFT,373.02,374.39,366.41,370.11,68018525,-2.91,-0.78,Technology,Mega Cap,46.1,0.63,360.12,358.36,Buy
2024-07-28,TSLA,234.54,237.32,233.62,234.75,53044020,0.21,0.09,Technology,Large Cap,39.66,1.63,224.91,213.13,Buy
2024-07-29,AAPL,145.73,149.19,145.43,147.17,16646095,1.45,0.99,Technology,Large Cap,18.16,1.75,146.96,148.89,Sell
2024-07-29,AMZN,131.33,132.64,129.7,131.07,61207915,-0.25,-0.19,Technology,Mega Cap,44.27,1.83,125.86,131.07,Sell
2024-07-29,GOOGL,129.87,130.57,126.4,128.9,25933937,-0.97,-0.74,Technology,Mega Cap,36.32,0.33,124.97,128.39,Sell
2024-07-29,MSFT,383.67,389.26,376.0,381.41,73639052,-2.26,-0.59,Technology,Large Cap,42.81,0.92,362.01,358.97,Buy
2024-07-29,TSLA,233.74,235.95,232.05,234.64,11180013,0.89,0.38,Technology,Mega Cap,32.89,1.56,226.83,214.29,Buy
2024-07-30,AAPL,146.38,148.66,145.01,147.23,63525253,0.85,0.58,Technology,Large Cap,18.5,0.01,147.02,148.48,Sell
2024-07-30,AMZN,133.57,137.25,132.97,134.59,62051594,1.02,0.76,Technology,Mega Cap,26.62,0.76,126.88,130.63,Sell
2024-07-30,GOOGL,127.41,129.43,127.02,127.99,17809642,0.59,0.46,Technology,Large Cap,40.4,0.84,125.75,128.12,Sell
2024-07-30,MSFT,389.34,392.76,387.91,390.89,63929853,1.55,0.4,Technology,Large Cap,31.06,1.03,366.52,359.85,Buy
2024-07-30,TSLA,232.26,233.51,230.29,231.85,49354853,-0.41,-0.18,Technology,Mega Cap,36.7,0.74,228.15,215.36,Buy
2024-07-31,AAPL,143.55,145.97,141.18,144.95,37329536,1.4,0.97,Technology,Large Cap,24.99,1.98,147.21,148.02,Sell
2024-07-31,AMZN,133.57,135.51,132.8,132.94,41821513,-0.63,-0.47,Technology,Large Cap,49.58,0.87,127.45,130.13,Sell
2024-07-31,GOOGL,129.4,129.72,127.87,128.87,76161166,-0.53,-0.41,Technology,Large Cap,29.33,0.75,126.78,127.77,Sell
2024-07-31,MSFT,384.5,392.76,383.8,387.11,32057869,2.61,0.68,Technology,Mega Cap,46.49,1.02,370.93,360.62,Buy
2024-07-31,TSLA,227.68,228.63,224.35,227.12,36825599,-0.55,-0.24,Technology,Large Cap,37.97,0.13,228.67,216.36,Buy
2024-08-01,AAPL,143.51,144.51,140.93,143.53,80549039,0.02,0.01,Technology,Large Cap,45.39,1.99,146.95,147.39,Sell
2024-08-01,AMZN,136.63,137.21,133.41,135.6,91376510,-1.03,-0.75,Technology,Large Cap,40.61,1.38,129.42,129.78,Sell
2024-08-01,GOOGL,129.27,132.29,126.85,130.09,17868287,0.81,0.63,Technology,Large Cap,36.04,1.17,128.08,127.58,Buy
2024-08-01,MSFT,379.21,387.27,373.11,382.28,89455849,3.07,0.81,Technology,Mega Cap,35.06,0.94,374.28,361.42,Buy
2024-08-01,TSLA,227.15,230.41,224.17,228.67,56669274,1.52,0.67,Technology,Large Cap,43.0,0.42,229.43,217.32,Buy
2024-08-02,AAPL,145.06,147.86,143.14,145.05,63391411,-0.02,-0.01,Technology,Large Cap,38.1,1.49,146.19,146.97,Sell
2024-08-02,AMZN,132.53,134.65,130.24,132.93,30525813,0.4,0.3,Technology,Large Cap,40.36,1.99,131.05,129.54,Buy
2024-08-02,GOOGL,127.96,130.01,126.26,128.39,55285311,0.43,0.34,Technology,Mega Cap,29.97,0.48,128.32,127.36,Buy
2024-08-02,MSFT,378.95,383.5,375.95,377.84,80508736,-1.11,-0.29,Technology,Large Cap,48.27,1.98,378.31,362.27,Buy
2024-08-02,TSLA,226.3,228.47,221.84,227.74,96522110,1.44,0.64,Technology,Mega Cap,46.72,1.27,230.21,218.28,Buy
2024-08-03,AAPL,145.03,146.3,140.9,143.72,34164495,-1.31,-0.9,Technology,Mega Cap,27.55,0.98,145.7,146.71,Sell
2024-08-03,AMZN,129.52,131.66,129.27,129.82,77560575,0.3,0.23,Technology,Large Cap,49.9,0.61,132.0,129.24,Buy
2024-08-03,GOOGL,127.79,128.1,126.57,126.87,11915804,-0.92,-0.72,Technology,Large Cap,44.14,0.82,128.03,127.11,Buy
2024-08-03,MSFT,389.36,390.67,383.71,388.63,73944097,-0.73,-0.19,Technology,Mega Cap,21.61,1.55,382.61,363.44,Buy
2024-08-03,TSLA,227.85,229.38,226.36,228.61,24919991,0.77,0.34,Technology,Mega Cap,46.78,1.52,230.48,219.04,Buy
2024-08-04,AAPL,143.74,145.88,140.31,142.76,44563719,-0.97,-0.68,Technology,Mega Cap,20.56,1.45,144.92,146.46,Sell
2024-08-04,AMZN,134.22,135.46,133.4,133.69,11322574,-0.53,-0.4,Technology,Large Cap,17.39,0.95,132.95,129.11,Buy
2024-08-04,GOOGL,125.56,126.21,123.78,125.29,26696367,-0.27,-0.21,Technology,Mega Cap,22.32,1.07,128.06,126.77,Buy
2024-08-04,MSFT,383.2,384.18,376.54,381.7,44703989,-1.49,-0.39,Technology,Mega Cap,44.84,1.29,384.27,364.7,Buy
2024-08-04,TSLA,234.79,237.32,233.7,234.42,23564415,-0.37,-0.16,Technology,Mega Cap,32.14,1.99,230.44,219.85,Buy
2024-08-05,AAPL,142.39,145.03,139.92,142.18,68656479,-0.21,-0.15,Technology,Large Cap,44.57,1.51,144.2,146.34,Sell
2024-08-05,AMZN,131.81,132.88,129.13,130.74,47934215,-1.07,-0.81,Technology,Mega Cap,38.93,0.95,132.9,128.95,Buy
2024-08-05,GOOGL,128.95,130.2,126.73,128.07,99909942,-0.89,-0.69,Technology,Large Cap,42.4,0.45,127.94,126.51,Buy
